Sequence,label
5 5 22 5 11 9 11 9 26 26 11 9 26 2 3 4 3 25 18 5 6 16 26 26 21 25 18 5 16 6 26 26 21 2 3 3 4 23 23 23 21 21 21,1
22 5,1
22 5 5 5 26 26 11 9 11 9 26 11 9 3 3 4 3 3 4 3 3 4 3 3 4 23 23 23 21 21 28 26 21,1
22 5,1
5 5 22,1
5 22,1
22 5 5 5 26 26 11 9 11 9 11 9 18 25 5 26 16 6 26 21 4 4 3 2 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 22,1
5 5 5 22 9 11 9 26 26 11 11 9 26 27 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 25 26 26 26 5 18 6 16 26 21 4 3 4 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 27 26,1
22 5,1
5 22 5,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 5 22 5 11 9 11 9 26 26 26 11 9 4 3 25 18 5 16 6 27 26 26 21 25 5 18 16 6 26 26 21 2 4 23 23 23 21 21 21,1
5 22,1
22 5 5,1
5 22 5 5 11 9 11 9 26 11 9 26 26 27 3 3 4 4 3 3 23 23 23 21 21 21,1
22 5,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 5 5 22 11 9 11 9 11 9 26 25 26 26 5 16 18 6 26 21 3 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21 20,1
5 22 5 5 11 9 11 9 26 26 26 11 9 3 4 3 25 5 18 6 16 26 26 21 25 5 18 6 16 26 26 21 2 3 4 3 23 23 23 21 21 21,1
5 5 22,1
5 22,1
5 5 22 5 11 9 11 9 26 26 26 11 9 3 3 4 25 5 18 16 6 26 26 21 25 5 18 16 6 26 26 21 3 4 3 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 2 3 3 23 23 23 21 20 21 21,1
22 5 5 5 11 9 11 9 25 26 26 26 11 9 18 5 26 16 6 21 3 2 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 26 26 11 9 26 23 23 23 21 20 21 21,1
5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 22 5,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21 20,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 22 5,1
22 5 5,1
22 5 5,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 20 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 4 4 3 23 23 23 21 21 21 20,1
22 5,1
22 5 5,1
5 22,1
5 5 22,1
5 5 22,1
5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5,1
5 22,1
5 5 22,1
22 5 5 5 26 26 11 9 11 9 11 9 26 4 4 3 2 23 23 23 21 21 21 20,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 4 3 3 3 4 23 23 23 21 21 28 26 21,1
22 5 5,1
22 5,1
5 5 22 5 11 9 25 11 9 11 9 26 26 26 18 5 21 6 16 26 23 23 23 23 21 21 20 21,1
22 5 5 5 11 9 11 9 11 9 26 26 27 26 23 23 23 21 21 21,1
22 5,1
5 5 22 5 11 9 9 11 9 26 26 26 11 23 23 23 21 20 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 23 21 21 20 21,1
5 5 22,1
5 22 5,1
5 5 22 5 11 9 11 9 26 26 26 11 9 23 23 23 21 20 21 21,1
22 5 5,1
22 5 5,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 4 3 3 3 3 4 4 3 3 23 23 23 21 21 28 26 21,1
5 22 5 5 26 13 11 9 13 11 9 13 11 9 26 26 23 23 23 21 21 21,1
5 5 22,1
5 22,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 22 5 5 11 9 11 9 26 26 26 11 9 3 3 4 25 5 18 6 16 26 26 21 25 5 18 6 16 26 26 21 3 3 4 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 3 2 23 23 23 21 21 21 20,1
5 5 5 22 11 9 26 11 9 11 9 26 18 25 5 6 16 26 26 21 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 26 26 11 9 26 3 4 3 25 18 5 6 16 26 26 21 25 5 18 16 6 26 26 21 3 4 3 23 23 23 21 21 21,1
22 5,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 22,1
22 5 5 5 25 11 9 11 9 11 9 26 26 26 18 6 5 16 26 21 23 23 23 21 21 21,1
22 5 5 5 26 11 9 26 26 11 9 11 9 4 4 3 2 2 2 23 23 23 21 21 28 26 21,1
22 5 5 5 26 26 11 9 11 9 11 9 26 27 4 3 4 2 23 23 23 21 21 21,1
5 22,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21 20,1
5 5 5 22 11 9 11 9 11 9 26 26 26 27 23 23 23 21 21 21,1
22 5,1
5 5 22,1
5 22 5 5 11 9 11 9 11 9 26 26 26 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 3 4 3 3 4 23 23 23 21 21 28 26 21,1
22 5,1
22 5,1
5 5 22 5 13 11 9 13 11 9 13 11 9 26 26 26 23 23 23 21 21 21,1
22 5 5,1
5 22 5 5 26 26 5 11 9 11 9 11 9 18 25 26 6 16 26 21 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 27 26 23 23 23 21 21 21,1
5 5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 25 5 18 16 6 26 26 23 23 23 23 21 21 21 21,1
5 22 5 5 11 9 11 9 26 26 26 11 9 3 3 4 18 25 5 6 16 26 26 21 25 5 18 16 6 26 26 21 2 23 23 23 21 21 21,1
5 5 22,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 23 23 23 21 21 28 26 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 3 3 4 25 5 18 6 16 26 26 21 25 18 5 6 16 26 26 21 3 3 4 23 23 23 21 21 21,1
5 22 5 5 11 9 25 26 26 26 11 9 11 9 18 26 6 5 16 21 3 2 23 23 23 21 21 21,1
5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 25 5 18 6 16 26 26 23 23 23 23 21 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 27 2 23 23 23 21 21 21,1
22 5,1
22 5 5 5 26 26 11 9 11 9 26 11 9 4 3 4 2 2 2 23 23 23 21 21 20 21 20,1
5 22 5 5 11 9 11 9 11 9 26 26 26 25 18 5 6 16 26 26 21 23 23 23 23 21 20 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 28 26 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 4 3 4 2 23 23 23 21 21 28 26 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 2 2 23 23 23 21 20 21 21,1
5 5 22,1
5 22 5 5 11 9 11 9 26 26 26 11 9 3 3 4 25 18 5 6 16 26 26 21 25 5 18 16 6 26 26 21 3 3 4 23 23 23 21 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 4 3 4 23 23 23 21 21 21 20,1
22 5 5,1
5 22 5 5 13 13 13 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 25 26 26 26 5 18 16 6 26 21 3 2 2 23 23 23 21 21 21,1
22 5,1
22 5,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5,1
22 5,1
22 5,1
22 5 5,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 23 23 23 21 21 21 20,1
5 22,1
5 22 5,1
5 5 22,1
5 22,1
5 22,1
5 5 5 22 11 9 26 11 9 11 9 26 26 23 23 23 21 20 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 22 5 5 11 9 11 9 11 9 26 26 26 27 3 4 3 3 4 3 23 23 23 21 21 21,1
5 22,1
5 22 5 5 11 9 11 9 26 26 11 9 26 4 3 4 2 23 23 23 21 20 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 4 4 3 2 23 23 23 21 21 20 21,1
5 5 5 22 11 9 26 11 9 11 9 26 26 23 23 23 21 20 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 20 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 28 26 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 5 5 22 11 9 11 9 26 26 26 11 9 23 23 23 21 21 20 21,1
5 5 22,1
5 22,1
5 5 22 5 11 9 11 9 11 9 26 26 26 2 3 4 3 3 3 4 2 23 23 23 21 20 21 21,1
22 5 5,1
5 22 5,1
5 5 22,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5 5 5 26 26 11 9 27 26 11 9 11 9 2 4 4 3 2 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 5 5 22 11 9 11 9 11 9 26 26 27 26 23 23 23 21 21 21,1
22 5,1
5 5 22 5 11 9 11 9 26 26 11 9 26 25 18 5 16 6 26 26 21 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 25 5 18 16 6 26 26 23 23 23 23 21 21 21 21,1
5 22,1
22 5 5,1
5 22 5 5 11 9 11 9 11 9 26 26 26 4 3 4 23 23 23 21 21 28 26 21,1
22 5 5 5 26 11 9 11 9 11 9 26 18 25 5 26 6 16 26 21 4 3 4 2 2 2 23 23 23 21 21 21,1
22 5 5,1
5 5 22 5 11 9 11 9 26 26 26 11 9 2 3 4 3 18 25 5 6 16 26 26 21 25 18 5 16 6 26 26 21 4 3 3 23 23 23 21 21 21,1
5 22,1
5 5 22,1
5 5 22,1
5 5 22,1
22 5 5,1
22 5,1
5 22,1
5 22 5 5 11 9 11 9 26 26 26 11 9 3 3 4 25 5 18 16 6 26 26 21 25 18 5 16 6 26 26 21 3 3 4 23 23 23 21 21 21,1
5 5 22,1
22 5 5,1
5 5 22 5 11 9 11 9 11 9 26 26 25 18 5 26 16 6 26 21 23 23 23 23 21 21 20 21,1
22 5,1
5 22 5 5 11 9 11 9 26 26 11 9 27 26 23 23 23 21 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21 20,1
5 22 5,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 3 3 4 3 4 3 23 23 23 21 21 21 20,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 22,1
5 22,1
22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 3 4 3 3 4 3 3 4 3 23 23 23 21 21 28 26 21,1
5 22 5 5 11 9 9 11 9 26 26 26 11 23 23 23 21 20 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5,1
22 5 5 5 26 26 11 9 11 9 11 9 25 26 18 5 26 6 16 21 4 3 4 3 4 3 23 23 23 21 21 21,1
5 5 22,1
5 22,1
22 5,1
5 22,1
5 5 22 5 11 9 11 9 11 9 26 26 25 5 18 6 16 26 26 2 23 23 23 23 21 21 21 21,1
22 5 5 5 27 26 26 26 11 9 11 9 11 9 4 3 4 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 26 11 9 26 26 2 25 18 5 6 16 26 26 21 23 23 23 23 21 21 20 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20 20,1
22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
22 5 5,1
5 22,1
22 5 5,1
22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 5 22,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 28 26 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5,1
5 22,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 4 3 4 2 2 23 23 23 21 20 21 21,1
5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 27 23 23 23 21 21 21,1
22 5,1
22 5 5 5 11 10 12 14 7 5 11 10 11 15 5 15 26 26 11 9 11 9 25 18 5 26 6 16 3 3 4 3 3 4 3 3 4 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 26 26 11 9 26 3 4 3 3 4 3 23 23 23 21 21 20 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 2 2 4 4 3 2 23 23 23 21 21 20 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21 20,1
5 5 5 22 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 23 21 20 21 21,1
5 5 22 5 11 9 11 9 26 26 26 11 9 2 3 4 3 25 18 5 6 16 26 26 21 25 5 18 16 6 26 26 21 3 4 3 23 23 23 21 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 2 2 2 23 23 23 21 21 28 26 21,1
5 22 5 5 11 9 11 9 26 26 26 11 9 3 3 4 18 25 5 16 6 26 26 21 25 18 5 6 16 26 26 21 3 3 23 23 23 21 21 4 4 4 21,1
22 5 5 5 26 26 11 9 11 9 26 11 9 3 3 4 3 3 4 3 4 3 23 23 23 21 20 21 21,1
5 5 22,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 3 4 3 3 4 23 23 23 21 21 28 26 21,1
5 5 22,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 23 23 23 21 21 28 26 21,1
5 5 5 22 26 26 26 11 9 11 9 11 9 23 23 23 21 21 20 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 3 23 23 23 21 21 20 21,1
22 5 5 5 26 11 9 11 9 26 26 11 9 4 3 4 2 23 23 23 21 21 20 21,1
5 5 22 5 11 9 11 9 11 9 26 26 5 18 25 16 6 26 26 23 23 23 23 21 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 23 23 23 21 21 20 21,1
5 22,1
22 5,1
5 22,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 22 5,1
22 5 5 5 11 9 11 9 26 11 9 26 26 23 23 23 21 21 21 20,1
5 5 5 22 11 11 9 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 2 2 23 23 23 21 21 28 26 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 5 22,1
5 22,1
5 22 5,1
5 22 5,1
22 5 5,1
5 5 22 5 13 11 9 13 11 9 13 11 9 26 26 26 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 22 5 5 11 9 11 9 26 11 9 26 26 23 23 23 21 21 21 20,1
22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 2 23 23 23 21 21 20 20 21,1
5 22 5 5 11 9 11 9 26 26 26 11 9 23 23 23 21 21 21 20,1
22 5,1
22 5 5,1
22 5 5 5 26 11 9 11 9 11 9 26 25 18 5 26 26 16 6 21 2 2 4 4 3 2 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 20 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 2 23 23 23 21 20 21 21,1
5 22,1
22 5 5,1
22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 2 2 23 23 23 21 21 20 21,1
22 5,1
22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 2 2 2 23 23 23 21 21 21 20,1
5 5 22 5 14 7 11 10 15 5 12 11 14 7 8 11 5 15 11 9 11 9 26 26 25 18 5 16 6 26 23 23 23 21 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 4 4 3 2 2 23 23 23 21 21 20 21,1
5 22 5,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 5 5 22 11 9 26 11 9 11 9 26 26 27 2 23 23 23 21 21 21,1
5 5 22,1
5 5 22 5 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 26 26 11 9 26 3 4 3 25 18 5 16 6 26 26 21 5 18 25 16 6 26 26 21 4 3 3 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 25 26 18 5 16 6 26 21 23 23 23 23 21 20 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 22,1
22 5 5 5 11 9 11 9 26 11 9 26 26 25 18 5 6 16 26 26 21 23 23 23 23 21 20 21 21,1
5 5 22,1
22 5 5 5 26 26 11 9 11 9 11 9 26 3 3 4 3 3 4 3 4 3 23 23 23 21 21 28 26 21,1
22 5,1
5 5 5 22 11 9 11 9 11 9 25 26 26 26 5 18 6 16 26 21 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5 5,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 5 5 22 11 9 11 9 26 26 11 9 26 25 18 5 16 6 26 26 21 23 23 23 23 21 21 20 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
22 5 5 5 11 9 11 9 11 9 26 26 25 18 5 26 6 16 26 21 2 4 4 3 2 2 23 23 23 21 21 21,1
22 5 5,1
5 5 22,1
5 22 5,1
5 5 5 22 11 9 11 9 11 9 26 26 27 26,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
5 22 5,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 28 26 21,1
5 5 22,1
5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 4 3 4 2 2 23 23 23 21 20 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 3 3 4 3 3 4 23 23 23 21 20 21 21,1
22 5 5 5 26 11 9 26 26 11 9 11 9 2 3 3 4 4 3 3 3 3 4 3 4 3 23 23 23 21 21 20 21 20,1
5 5 22 5 11 9 11 9 11 9 26 26 25 5 18 6 16 26 26 21 23 23 23 21 21 21,1
5 5 22 5 11 9 26 11 9 11 9 26 26 27 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 25 5 18 6 16 26 26 23 23 23 23 21 21 21 21,1
5 22 5,1
22 5 5 5 11 9 11 9 11 9 26 26 26 27,1
5 5 5 22 11 9 11 9 11 9 26 26 25 18 5 6 16 26 26 23 23 23 23 21 21 21 21,1
22 5,1
22 5 5,1
5 5 22,1
5 5 5 22 13 11 9 13 11 9 13 11 9 26 26 26 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 27 23 23 23 21 21 21,1
22 5 5,1
22 5 5 5 26 26 11 9 11 9 11 9 26 3 3 4 3 4 3 3 3 4 3 3 4 23 23 23 21 21 28 26 21,1
5 5 22 5 11 9 11 9 11 9 26 26 25 26 18 5 6 16 26 21 23 23 23 23 21 20 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 25 26 18 5 16 26 6 21 23 23 23 21 21 21,1
5 22,1
5 5 5 22 26 11 9 11 9 11 9 26 26 23 23 23 21 21 20 21,1
22 5,1
22 5 5,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 20 21,1
5 5 22 5 11 9 26 11 9 26 26 11 9 3 4 3 25 5 18 16 6 26 26 21 25 5 18 16 6 26 26 21 3 4 23 23 23 21 21 21,1
5 22 5,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 23 23 23 21 21 28 26 21,1
5 5 5 22 13 13 13 11 9 11 9 11 9 26 26 26 3 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 27 23 23 23 21 21 21,1
22 5,1
5 22 5 5 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21 20,1
5 5 22 5 11 9 26 11 9 26 11 9 26 25 18 5 16 6 26 26 21 23 23 23 23 21 20 21 21,1
22 5 5,1
5 22 5 5 11 9 11 9 11 9 26 26 26 4 3 4 23 23 23 21 21 21 20,1
5 5 22 5 11 9 11 9 11 9 26 26 26 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
5 22 5,1
5 5 5 22 11 9 11 9 11 9 26 26 25 5 18 6 16 26 26 23 23 23 23 21 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 2 18 25 5 6 16 26 26 21 23 23 23 21 21 21,1
5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 27 23 23 23 21 21 21,1
22 5,1
5 5 5 22 11 9 11 9 11 9 26 26 18 25 5 26 6 16 26 21 23 23 23 23 21 20 21 21,1
5 5 5 22 11 9 11 9 26 11 9 26 26 27 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 25 18 5 6 16 26 26 21 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
22 5 5,1
5 5 22 5 11 11 9 9 11 9 26 26 26 4 4 3 2 23 23 23 21 21 21 20,1
22 5 5 5 26 26 11 9 11 9 26 11 9 3 4 3 4 3 3 3 4 3 23 23 23 21 21 28 26 21,1
5 5 5 22 11 9 11 9 11 9 26 26 25 18 5 26 6 16 26 21 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 26 26 26 11 9 3 3 4 25 5 18 6 16 26 26 21 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 26 26 26 11 9 3 4 3 25 18 5 16 6 26 26 21 25 18 5 16 6 26 26 21 3 4 3 23 23 23 21 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 4 3 3 4 3 3 23 23 23 21 21 21 20,1
5 5 22,1
22 5 5 5 26 26 26 11 9 11 9 11 9 2 23 23 23 21 21 28 26 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 27 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 20 21,1
5 5 22 5 11 9 11 9 26 11 9 26 26 23 23 23 21 21 20 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 20 21 21,1
5 5 22 5 11 9 11 9 26 11 9 26 26 2 4 3 3 25 5 18 16 6 26 26 21 25 5 18 6 16 26 26 21 2 3 3 4 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 25 18 5 16 6 26 26 21 23 23 23 23 21 20 21 21,1
22 5,1
22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21 20,1
5 22 5 5 11 9 11 9 11 9 26 26 26 2 4 3 4 23 23 23 21 21 20 21 20,1
5 22 5 5 11 9 11 9 11 9 26 26 26 4 3 4 23 23 23 21 21 20 21,1
5 5 22,1
5 5 5 22 11 9 11 9 11 9 26 26 26 4 4 3 4 4 4 4 4 4 4 4 4 4 4 4 4 23 23 23 21 21 20 21,1
5 22 5 5 9 26 11 9 11 9 11 26 26 4 3 4 2 2 23 23 23 21 21 28 26 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 28 26 21,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5,1
22 5 5 5 9 11 9 26 26 11 11 9 26 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 26 11 9 26 26 4 3 4 23 23 23 21 20 21 21,1
5 22 5 5 11 9 11 9 26 26 26 11 9 3 4 3 18 25 5 16 6 26 26 21 5 18 25 16 6 26 26 21 3 3 4 23 23 23 21 21 21,1
5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
5 22 5 5 11 9 11 9 26 26 26 11 9 23 23 23 21 21 20 21,1
5 22 5 5 11 9 26 26 11 9 11 9 25 18 5 26 6 26 16 21 2 4 3 4 23 23 23 21 21 21,1
5 22 5,1
5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 20 21,1
22 5 5 5 11 9 11 9 11 9 26 26 25 18 5 6 16 26 26 21 23 23 23 21 21 21,1
5 5 5 22 11 9 11 9 11 9 26 26 27 26 23 23 23 21 21 21,1
5 5 5 22 11 9 26 11 9 11 9 26 26 3 3 4 3 3 4 23 23 23 21 21 20 21,1
22 5 5 5 11 9 26 26 26 11 9 11 9 23 23 23 21 21 28 26 21,1
5 5 5 22 11 9 11 9 11 9 26 26 18 25 5 16 6 26 26 23 23 23 23 21 21 21 21,1
22 5 5 5 11 9 11 9 26 26 26 11 9 4 3 3 3 3 4 4 3 3 23 23 23 21 21 28 26 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 3 4 3 3 4 3 4 3 23 23 23 21 21 21 20 20,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 4 3 3 4 3 3 3 4 23 23 23 21 21 28 26 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 4 3 4 2 23 23 23 21 21 21 20,1
5 5 5 22 13 11 9 13 11 9 13 11 9 26 26 26 23 23 23 21 21 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 4 3 3 4 3 4 3 3 3 3 4 23 23 23 21 21 28 26 21,1
5 22 5 5 11 9 11 9 11 9 26 26 26 3 4 3 3 23 23 23 4 21 21 20 21,1
5 22 5,1
22 5 5 5 26 26 26 11 9 11 9 11 9 3 4 3 4 3 3 4 3 3 23 23 23 21 21 28 26 21,1
22 5 5 5 26 26 26 11 9 11 9 9 11 3 3 4 3 3 4 4 3 3 23 23 23 21 21 28 26 21,1
22 5 5 5 26 26 26 11 9 11 9 11 9 4 4 3 2 2 23 23 23 21 21 20 21,1
5 5 22,1
5 22,1
5 5 22 5 11 9 11 9 26 26 11 9 26 3 3 4 3 3 4 23 23 23 21 20 21 21,1
5 5 5 22 11 9 11 9 26 26 11 9 26 23 23 23 21 20 21 21,1
